rank,sorted_distance,sorted_idx
22015,0.0001468382979510352,12377
22016,0.0001468544505769387,29687
22017,0.00014685797214042395,13503
22018,0.00014686099893879145,24300
22019,0.0001468668197048828,26471
22020,0.00014686706708744168,1439
22021,0.00014686715439893305,4953
22022,0.00014687645307276398,14184
22023,0.00014687878137920052,27458
22024,0.00014687968359794468,17728
22025,0.0001468816917622462,16143
22026,0.0001468869304517284,11465
22027,0.00014688755618408322,5409
22028,0.0001468885748181492,8802
22029,0.00014690232637804002,23739
22030,0.00014690465468447655,21165
22031,0.0001469081616960466,1506
22032,0.00014691967226099223,6883
22033,0.00014692336844746023,239
22034,0.00014692409604322165,21084
22035,0.00014692418335471302,27617
22036,0.0001469353592256084,28985
22037,0.00014693588309455663,9276
22038,0.00014696811558678746,27262
22039,0.0001469688577344641,10165
22040,0.00014696888683829457,4482
22041,0.00014697022561449558,18338
22042,0.00014697226288262755,17799
22043,0.00014697415463160723,874
22044,0.000146977516124025,29525
22045,0.00014699397434014827,6962
22046,0.00014699519670102745,15066
22047,0.00014699858729727566,12416
22048,0.00014700926840305328,22177
22049,0.0001470172283006832,1634
22050,0.00014702219050377607,7020
22051,0.00014704935892950743,19250
22052,0.00014705059584230185,17997
22053,0.0001470560091547668,13134
22054,0.00014706168440170586,30301
22055,0.00014706782530993223,22489
22056,0.00014707018272019923,25927
22057,0.00014707402442581952,21527
22058,0.00014707871014252305,30220
22059,0.0001470800634706393,17481
22060,0.00014708850358147174,6746
22061,0.00014710483083035797,22547
22062,0.0001471060240874067,11996
22063,0.00014711139374412596,26911
22064,0.00014711184485349804,24364
22065,0.0001471123832743615,24398
22066,0.0001471153082093224,17480
22067,0.0001471155119361356,7631
22068,0.00014712267147842795,8633
22069,0.0001471285504521802,10389
22070,0.00014713550626765937,1794
22071,0.00014713908603880554,25189
22072,0.0001471440918976441,1748
22073,0.00014715123688802123,29240
22074,0.00014715628640260547,12657
22075,0.00014715649012941867,2263
22076,0.00014715873112436384,20942
22077,0.00014717091107740998,9881
22078,0.0001471710711484775,2130
22079,0.00014717254089191556,7053
22080,0.0001471768773626536,5088
22081,0.00014718540478497744,7004
22082,0.00014718777674715966,16595
22083,0.0001471882133046165,20122
22084,0.00014718924649059772,5361
22085,0.00014719602768309414,20222
22086,0.0001471969299018383,23549
22087,0.00014719991304446012,8663
22088,0.0001472102594561875,7148
22089,0.00014721709885634482,28544
22090,0.00014722089690621942,23425
22091,0.000147222526720725,6012
22092,0.00014724023640155792,1659
22093,0.00014724503853358328,4949
22094,0.00014725573419127613,23070
22095,0.000147258018841967,25734
22096,0.00014725969231221825,1304
22097,0.0001472598232794553,13945
22098,0.00014726891822647303,26871
22099,0.0001472833100706339,12117
22100,0.00014728354290127754,29241
22101,0.000147284081322141,13635
22102,0.00014729227405041456,2968
22103,0.00014729368558619171,14344
22104,0.00014729422400705516,15639
22105,0.00014729745453223586,26698
22106,0.00014730151451658458,1905
22107,0.00014730473048985004,14048
22108,0.00014730477414559573,9314
22109,0.00014730589464306831,22595
22110,0.00014730921247974038,6867
22111,0.00014731226838193834,18344
22112,0.00014731474220752716,10455
22113,0.0001473157899454236,14427
22114,0.0001473174779675901,3722
22115,0.00014731772535014898,5338
22116,0.00014732475392520428,18653
22117,0.00014732495765201747,19527
22118,0.0001473295415053144,9423
22119,0.00014733012358192354,18272
22120,0.00014733729767613113,1779
22121,0.00014733729767613113,24435
22122,0.00014733987336512655,27468
22123,0.00014734920114278793,9170
22124,0.00014735230070073158,19288
22125,0.00014735494914930314,22258
22126,0.00014735813601873815,17855
22127,0.00014736270532011986,25776
22128,0.00014736331650055945,29616
22129,0.0001473742158850655,29301
22130,0.0001473767770221457,1109
22131,0.0001473782758694142,4846
22132,0.0001473784213885665,20153
22133,0.00014739188191015273,3951
22134,0.00014739757170900702,996
22135,0.00014740882033947855,24911
22136,0.0001474113087169826,30068
22137,0.0001474114105803892,22966
22138,0.00014741702761966735,614
22139,0.00014742538041900843,846
22140,0.0001474269083701074,13345
22141,0.0001474282325943932,17649
22142,0.00014744348300155252,12571
22143,0.00014744684449397027,4419
22144,0.00014745259250048548,14627
22145,0.00014745461521670222,13896
22146,0.00014745692897122353,8599
22147,0.00014745692897122353,22573
22148,0.00014746154192835093,9521
22149,0.00014746490342076868,16009
22150,0.0001474740420235321,24367
22151,0.00014748232206329703,16482
22152,0.0001474878954468295,8171
22153,0.0001474894379498437,10032
22154,0.00014749493857380003,9135
22155,0.0001475034950999543,13141
22156,0.00014750397531315684,26745
22157,0.0001475073368055746,12517
22158,0.00014751085836905986,7801
22159,0.00014751814887858927,27221
22160,0.00014752018614672124,10396
22161,0.00014753527648281306,24907
22162,0.00014753660070709884,27781
22163,0.00014753836148884147,14209
22164,0.0001475450990255922,24261
22165,0.00014754751464352012,21816
22166,0.00014754882431589067,6892
22167,0.00014755204028915614,13406
22168,0.00014755214215256274,28847
22169,0.00014755308802705258,6346
22170,0.0001475567842135206,5491
22171,0.00014755954907741398,11053
22172,0.00014756902237422764,8195
22173,0.00014756903692614287,10513
22174,0.0001475723402108997,26909
22175,0.00014758124598301947,4283
22176,0.00014758648467250168,10601
22177,0.00014759047189727426,11433
22178,0.00014759150508325547,13277
22179,0.0001475951139582321,26950
22180,0.00014759534678887576,18977
22181,0.00014759918849449605,3311
22182,0.00014760179328732193,25962
22183,0.00014760674093849957,30158
22184,0.00014761743659619242,24305
22185,0.00014762391219846904,21085
22186,0.00014762909268029034,4569
22187,0.00014763145009055734,15243
22188,0.0001476420002290979,20626
22189,0.00014764208754058927,8602
22190,0.0001476430188631639,25766
22191,0.00014764552179258317,16467
22192,0.00014765326341148466,24029
22193,0.00014765709056518972,28213
22194,0.0001476663601351902,26162
22195,0.00014766989625059068,22544
22196,0.0001476891920901835,9517
22197,0.00014769137487746775,23672
22198,0.00014769172412343323,15655
22199,0.00014769425615668297,10406
22200,0.00014769626432098448,11761
22201,0.00014769675908610225,2962
22202,0.0001477010373491794,3123
22203,0.00014770457346457988,27280
22204,0.0001477053592680022,20795
22205,0.00014770690177101642,18281
22206,0.00014771163114346564,14117
22207,0.0001477234618505463,24240
22208,0.0001477242331020534,18305
22209,0.00014772755093872547,10721
22210,0.0001477280748076737,20382
22211,0.00014772875874768943,10158
22212,0.00014773497241549194,24126
22213,0.00014773872680962086,1781
22214,0.00014774364535696805,23916
22215,0.00014774614828638732,9087
22216,0.00014774750161450356,20083
22217,0.0001477541372878477,14794
22218,0.00014776487660128623,3834
22219,0.00014777413161937147,30089
22220,0.00014778411423321813,22122
22221,0.00014778436161577702,8572
22222,0.00014779136108700186,8789
22223,0.00014779806951992214,14080
22224,0.0001478015910834074,13542
22225,0.0001478015910834074,25958
22226,0.00014781848585698754,12594
22227,0.0001478195918025449,13472
22228,0.00014783012738917023,30150
22229,0.00014783347432967275,20711
22230,0.0001478478661738336,6364
22231,0.00014785870735067874,10265
22232,0.00014785995881538838,17165
22233,0.00014786266547162086,30255
22234,0.00014786861720494926,28511
22235,0.00014786985411774367,20535
22236,0.0001478736667195335,15175
22237,0.0001478804915677756,8785
22238,0.00014788054977543652,29164
22239,0.0001478813646826893,12995
22240,0.00014788653061259538,12209
22241,0.00014789053238928318,4660
22242,0.00014789521810598671,1541
22243,0.000147901417221874,20893
22244,0.00014792176079936326,23255
22245,0.00014792935689911246,28681
22246,0.00014793439186178148,24182
22247,0.00014794869639445096,14777
22248,0.00014795428432989866,13643
22249,0.00014795674360357225,13123
22250,0.0001479620550526306,16816
22251,0.00014797608309891075,782
22252,0.00014797844050917774,28677
22253,0.00014798270422033966,4535
22254,0.00014799372002016753,28836
22255,0.00014800393546465784,30135
22256,0.00014800712233409286,759
22257,0.00014801959332544357,25084
22258,0.00014802957593929023,23811
22259,0.00014804415695834905,29347
22260,0.00014805087994318455,11479
22261,0.00014805675891693681,29882
22262,0.00014805681712459773,24491
22263,0.00014805764658376575,28991
22264,0.00014806653780397028,9982
22265,0.00014806704712100327,11545
22266,0.0001480912760598585,10804
22267,0.0001480940991314128,689
22268,0.0001481049257563427,3290
22269,0.0001481109211454168,10628
22270,0.00014813187590334564,13666
22271,0.00014813197776675224,13680
22272,0.00014813378220424056,6211
22273,0.00014814594760537148,23510
22274,0.00014814749010838568,15220
22275,0.0001481494546169415,30052
22276,0.0001481508370488882,10390
22277,0.0001481556537328288,12497
22278,0.00014815764734521508,12703
22279,0.00014815850590821356,4180
22280,0.00014815964095760137,20058
22281,0.0001481618091929704,11595
22282,0.00014816370094195008,8278
22283,0.00014816423936281353,6086
22284,0.0001481680665165186,21644
22285,0.00014816809562034905,2904
22286,0.00014817928604315966,19604
22287,0.00014818314230069518,10499
22288,0.00014818353520240635,7570
22289,0.00014818686759099364,29905
22290,0.00014818974887020886,28986
22291,0.000148189821629785,12272
22292,0.00014819235366303474,2294
22293,0.00014819687930867076,17694
22294,0.0001481977669754997,3874
22295,0.0001481992658227682,27255
22296,0.00014821028162259609,11877
22297,0.00014823098899796605,27068
22298,0.0001482313236920163,11244
22299,0.000148241946590133,17005
22300,0.00014824213576503098,1078
22301,0.00014824571553617716,6432
22302,0.00014824751997366548,2701
22303,0.00014824807294644415,7759
22304,0.0001482481020502746,15200
22305,0.00014825347170699388,25546
22306,0.00014826827100478113,2702
22307,0.00014827532868366688,5686
22308,0.000148276929394342,3768
22309,0.00014828017447143793,24710
22310,0.00014828177518211305,26763
22311,0.00014828253188170493,15180
22312,0.00014828317216597497,11384
22313,0.00014828583516646177,2059
22314,0.00014828669372946024,15674
22315,0.00014828925486654043,15293
22316,0.0001482929365010932,13006
22317,0.00014829605061095208,14709
22318,0.00014830779400654137,24860
22319,0.00014831013686489314,7429
22320,0.0001483154046582058,14364
22321,0.00014832583838142455,23501
22322,0.00014832675515208393,26208
22323,0.00014832716260571033,26142
22324,0.0001483363885199651,19525
22325,0.00014833747991360724,20981
22326,0.00014834947069175541,10496
22327,0.00014835764886811376,21963
22328,0.0001483576779719442,13153
22329,0.00014836165064480156,14648
22330,0.00014836165064480156,30163
22331,0.00014836661284789443,23159
22332,0.00014836755872238427,7132
22333,0.00014836847549304366,4478
22334,0.00014836929040029645,29435
22335,0.0001483760861447081,3780
22336,0.0001483772648498416,22469
22337,0.00014838238712400198,16935
22338,0.00014840398216620088,2278
22339,0.0001484113308833912,12556
22340,0.00014841342635918409,1464
22341,0.00014841680240351707,19837
22342,0.00014841827214695513,7220
22343,0.00014842170639894903,6314
22344,0.00014842975360807031,29618
22345,0.00014843366807326674,19366
22346,0.00014843630196992308,9970
22347,0.0001484420063206926,15931
22348,0.00014844253018964082,2434
22349,0.00014844576071482152,22578
22350,0.00014845028636045754,26633
22351,0.00014845337136648595,23635
22352,0.0001484558015363291,25086
22353,0.0001484621607232839,8426
22354,0.00014846645353827626,22864
22355,0.00014846753038000315,25111
22356,0.00014846761769149452,22339
22357,0.00014846783597022295,26638
22358,0.00014846978592686355,773
22359,0.00014847696002107114,2584
22360,0.0001484794483985752,3026
22361,0.00014848419232293963,4983
22362,0.00014848455612082034,2022
22363,0.00014848708815407008,10046
22364,0.00014848708815407008,26690
22365,0.00014849744911771268,12292
22366,0.0001485006359871477,16683
22367,0.00014850131992716342,4219
22368,0.00014851051673758775,9494
22369,0.00014851370360702276,1752
22370,0.00014851872401777655,13246
22371,0.00014852518506813794,2362
22372,0.00014853035099804401,30041
22373,0.00014853094762656838,8762
22374,0.0001485359389334917,25137
22375,0.00014853611355647445,25412
22376,0.00014854715846013278,21379
22377,0.00014854851178824902,9522
22378,0.00014855879999231547,21204
22379,0.00014856246707495302,3119
22380,0.0001485718385083601,1558
22381,0.00014859520888421685,17474
22382,0.00014859791554044932,9673
22383,0.0001485992834204808,4618
22384,0.0001486097025917843,6888
22385,0.00014861761883366853,2054
22386,0.00014861882664263248,9587
22387,0.00014862058742437512,14472
22388,0.00014862092211842537,13357
22389,0.00014862243551760912,12637
22390,0.0001486246328568086,15286
22391,0.00014863141404930502,22903
22392,0.00014863516844343394,26551
22393,0.00014864146942272782,27253
22394,0.0001486459659645334,1360
22395,0.00014865175762679428,9168
22396,0.00014865252887830138,566
22397,0.00014865495904814452,10720
22398,0.0001486692053731531,15522
22399,0.000148669263580814,7161
22400,0.00014868083235342056,17027
22401,0.00014869232836645097,28984
22402,0.00014869970618747175,5851
22403,0.0001486998808104545,17917
22404,0.00014870859740767628,11597
22405,0.00014871289022266865,14532
22406,0.0001487132249167189,24279
22407,0.00014871371968183666,13393
22408,0.0001487152185291052,29744
22409,0.00014872067549731582,21029
22410,0.00014872098108753562,3110
22411,0.00014872226165607572,25912
22412,0.00014872355677653104,19832
22413,0.00014872381871100515,18129
22414,0.00014873048348817974,20666
22415,0.00014873160398565233,20260
22416,0.00014873406325932592,18452
22417,0.00014873439795337617,898
22418,0.00014873678446747363,14638
22419,0.00014873886539135128,6297
22420,0.00014874560292810202,21516
22421,0.00014875370834488422,15455
22422,0.00014876328350510448,6392
22423,0.00014876572822686285,11305
22424,0.00014876593195367604,12548
22425,0.000148766630445607,7083
22426,0.00014877518697176129,13265
22427,0.0001487854024162516,26237
22428,0.00014878656656946987,18901
22429,0.0001487941772211343,27125
22430,0.00014879676746204495,7665
22431,0.00014879676746204495,16303
22432,0.00014879865921102464,26853
22433,0.0001487987901782617,27986
22434,0.00014880564413033426,8183
22435,0.00014880772505421191,2409
22436,0.00014880918024573475,30273
22437,0.00014882221876177937,19886
22438,0.00014882456162013113,3806
22439,0.00014882693358231336,14691
22440,0.000148830033140257,11951
22441,0.00014883004769217223,15309
22442,0.00014883292897138745,29077
22443,0.00014883396215736866,11840
22444,0.00014884104894008487,12642
22445,0.00014884505071677268,2843
22446,0.00014884601114317775,1671
22447,0.00014884733536746353,3646
22448,0.00014885283599141985,17891
